song_id,title,artist_name,album_name,duration,year,tempo,loudness,key,mode
S000515,Song Title 515,Artist 15,Album 115,127.9100923491756,2012,75.35858502403036,-18.321609283571412,9,0
S000516,Song Title 516,Artist 16,Album 116,232.93901006341488,1961,165.8562737138472,-13.33074812807979,11,0
S000517,Song Title 517,Artist 17,Album 117,363.1659992345499,1983,107.21374158763098,-6.4491810899293185,7,1
S000518,Song Title 518,Artist 18,Album 118,416.18283879448336,1967,159.34420503866073,-18.557778141411298,7,0
S000519,Song Title 519,Artist 19,Album 119,165.12506733105846,1970,154.52556186332504,-15.891971830439413,0,1
S000520,Song Title 520,Artist 20,Album 120,298.23921460564054,1972,134.93105357660738,-12.37117917173377,6,0
S000521,Song Title 521,Artist 21,Album 121,234.26725698930647,1976,119.33773575541116,-0.35900925968075015,10,0
S000522,Song Title 522,Artist 22,Album 122,410.97431934438094,1967,177.54610084581083,-4.302763540822397,1,1
S000523,Song Title 523,Artist 23,Album 123,372.63567694071264,1980,77.39580868557805,-5.330265070157923,0,1
S000524,Song Title 524,Artist 24,Album 124,371.49861141334134,1977,147.01868730613376,-17.67618086949108,2,1
S000525,Song Title 525,Artist 25,Album 125,260.60794793849107,1989,82.94288417577468,-4.38008212770017,3,0
S000526,Song Title 526,Artist 26,Album 126,244.44585070129955,1977,100.5915726398818,-4.294623769679697,5,1
S000527,Song Title 527,Artist 27,Album 127,202.02212157921187,2005,97.04384920478343,-7.977946087513434,9,0
S000528,Song Title 528,Artist 28,Album 128,136.91264899527812,2006,173.64431852864675,-0.19276436003256237,4,1
S000529,Song Title 529,Artist 29,Album 129,379.416712876516,1990,176.08274133459304,-13.494921881508962,3,1
S000530,Song Title 530,Artist 30,Album 130,363.87030273902326,1997,81.96185330816726,-1.1745510351629669,7,1
S000531,Song Title 531,Artist 31,Album 131,419.91530198583916,1991,62.644219235700504,-1.7053777008699278,10,1
S000532,Song Title 532,Artist 32,Album 132,418.9910511221716,1970,146.40096475957358,-19.770386805012443,11,1
S000533,Song Title 533,Artist 33,Album 133,286.62951168078826,2004,110.15879206445811,-10.99766947050378,3,1
S000534,Song Title 534,Artist 34,Album 134,350.69622455415316,1984,70.66082941050773,-0.4579153389685331,9,0
S000535,Song Title 535,Artist 35,Album 135,403.4297189647284,1992,142.0504926692451,-17.937572751838484,11,1
S000536,Song Title 536,Artist 36,Album 136,374.89421720322343,2019,125.41266339128396,-9.044306112333611,1,0
S000537,Song Title 537,Artist 37,Album 137,194.20443052295929,1997,177.66201864013271,-0.4208498591779204,2,1
S000538,Song Title 538,Artist 38,Album 138,255.16324059302806,2000,87.28913950336548,-8.890091517882796,5,1
S000539,Song Title 539,Artist 39,Album 139,158.7478245454485,1967,108.47734515918579,-16.20369394055688,7,1
S000540,Song Title 540,Artist 40,Album 140,406.2153081776167,1970,125.10549640745074,-8.356335398148204,7,0
S000541,Song Title 541,Artist 41,Album 141,301.852390335264,1981,155.00399861440218,-15.911188521009063,10,0
S000542,Song Title 542,Artist 42,Album 142,188.5928416510388,2010,125.86063880640705,-9.605914742110315,8,1
S000543,Song Title 543,Artist 43,Album 143,321.510205321757,1983,133.5480193034339,-18.51915564175304,6,0
S000544,Song Title 544,Artist 44,Album 144,305.43847213736876,2000,87.13764619079289,-7.890346615711907,1,1
S000545,Song Title 545,Artist 45,Album 145,227.44881540985216,1976,161.63024737062716,-9.664201217436837,7,1
S000546,Song Title 546,Artist 46,Album 146,154.0672776598887,1971,111.43566563645709,-5.1967726247707375,6,0
S000547,Song Title 547,Artist 47,Album 147,321.4719586778399,2016,76.9151553026123,-7.3859905768243,7,0
S000548,Song Title 548,Artist 48,Album 148,276.092310271138,2005,139.70254974065008,-9.007874629384867,11,0
S000549,Song Title 549,Artist 49,Album 149,351.6955175206918,1991,85.9308543822369,-6.204423015037577,2,0
S000550,Song Title 550,Artist 50,Album 150,276.049050333598,1974,71.70750122871597,-17.121161728555382,6,1
S000551,Song Title 551,Artist 51,Album 151,375.654450095562,1975,163.43842900851268,-8.092806774827919,9,0
S000552,Song Title 552,Artist 52,Album 152,285.5720516323457,2013,115.21947173861275,-16.557787943544447,8,0
S000553,Song Title 553,Artist 53,Album 153,288.28139146061585,1981,149.91404552349317,-1.4895558429623819,2,1
S000554,Song Title 554,Artist 54,Album 154,382.9960807975035,1987,94.8705071767626,-18.633317903087917,9,0
S000555,Song Title 555,Artist 55,Album 155,241.04485986371913,1979,154.43641619011996,-11.392505006184134,5,0
S000556,Song Title 556,Artist 56,Album 156,160.2045685351922,1992,73.43231124258364,-6.084050446891103,1,0
S000557,Song Title 557,Artist 57,Album 157,128.6348028940017,1969,102.71680485538232,-10.839555766634826,1,0
S000558,Song Title 558,Artist 58,Album 158,346.5411767020857,1999,177.36741815682342,-18.158094935341953,4,1
S000559,Song Title 559,Artist 59,Album 159,306.09286540603944,1991,155.27876596416073,-8.932419677465852,4,1
S000560,Song Title 560,Artist 60,Album 160,331.22393042976705,2009,119.67071163776258,-7.167361823452909,6,0
S000561,Song Title 561,Artist 61,Album 161,183.88924845267323,2019,100.77329658742622,-5.924153780189847,11,0
S000562,Song Title 562,Artist 62,Album 162,160.91144267603093,1992,164.6562840026972,-12.534803710744821,1,1
S000563,Song Title 563,Artist 63,Album 163,124.36339970036458,1961,125.38173109014188,-8.726800579424756,10,0
S000564,Song Title 564,Artist 64,Album 164,225.1762676419791,1992,151.01100214429334,-10.986270501221737,6,0
S000565,Song Title 565,Artist 65,Album 165,296.9753060563899,1992,150.49292163793967,-6.558879224954932,4,0
S000566,Song Title 566,Artist 66,Album 166,237.67321352991968,2000,62.15348142821902,-8.328860653503629,5,0
S000567,Song Title 567,Artist 67,Album 167,251.24247660711873,1972,75.15045393511362,-9.484875608817303,7,0
S000568,Song Title 568,Artist 68,Album 168,391.2476083481245,1989,139.15552396736905,-15.009512663235027,9,0
S000569,Song Title 569,Artist 69,Album 169,224.4766401069901,1992,79.39437735430457,-19.95962964503532,11,0
S000570,Song Title 570,Artist 70,Album 170,274.19684674794325,1972,90.65920135867256,-16.518366493771413,3,0
S000571,Song Title 571,Artist 71,Album 171,355.09590382234296,2011,173.59655450395286,-17.658679171516628,6,0
S000572,Song Title 572,Artist 72,Album 172,238.96283469638104,1985,127.22187100498942,-11.018305099781065,5,1
S000573,Song Title 573,Artist 73,Album 173,306.626010068362,1981,150.08754083992164,-7.754836984763108,9,1
S000574,Song Title 574,Artist 74,Album 174,378.70911262402353,1998,126.95768865391679,-15.738299826303837,1,1
S000575,Song Title 575,Artist 75,Album 175,404.85618709729266,1961,126.30163377392702,-1.2188580806562577,7,0
S000576,Song Title 576,Artist 76,Album 176,164.12204427871137,1997,71.29822921508375,-19.866357415522245,9,0
S000577,Song Title 577,Artist 77,Album 177,397.97628754844834,1998,101.23958311309237,-4.553979696693142,8,1
S000578,Song Title 578,Artist 78,Album 178,267.63488792386147,1985,93.89170784238141,-7.495904609391156,4,0
S000579,Song Title 579,Artist 79,Album 179,197.4733164896875,2005,106.88740387363359,-12.528903979046362,9,1
S000580,Song Title 580,Artist 80,Album 180,257.7407268714784,2017,155.8013025869194,-18.990221111751843,3,0
S000581,Song Title 581,Artist 81,Album 181,414.00977258564313,2009,104.63192015002377,-7.450268564314413,5,1
S000582,Song Title 582,Artist 82,Album 182,267.7854281978609,1974,114.20361830780192,-12.28772974268704,7,1
S000583,Song Title 583,Artist 83,Album 183,218.62548308625247,1993,107.68576685823798,-1.2746572117356152,10,1
S000584,Song Title 584,Artist 84,Album 184,310.0202562950177,2001,71.20895663703547,-9.160198502204683,2,0
S000585,Song Title 585,Artist 85,Album 185,192.04368563345793,2014,112.92865899009405,-1.2069697741298349,9,1
S000586,Song Title 586,Artist 86,Album 186,142.75899843259918,2003,83.4731127653418,-15.590326130533917,10,0
S000587,Song Title 587,Artist 87,Album 187,158.66391657319477,2008,82.40679549276499,-5.485481792717934,10,0
S000588,Song Title 588,Artist 88,Album 188,158.41375168733174,1999,71.28433253211196,-7.655019583025487,0,0
S000589,Song Title 589,Artist 89,Album 189,165.5708080536883,1970,102.80051689701176,-5.2118354033737635,3,0
S000590,Song Title 590,Artist 90,Album 190,161.64815179482304,2020,150.89782617473008,-15.706642720549265,3,0
S000591,Song Title 591,Artist 91,Album 191,312.26242344096437,1962,93.17300287000754,-6.700109675244526,0,0
S000592,Song Title 592,Artist 92,Album 192,174.56402531974345,2018,97.48189222626164,-10.03919213886262,8,0
S000593,Song Title 593,Artist 93,Album 193,223.70018499715894,1965,137.12095892069084,-5.143500501873675,2,1
S000594,Song Title 594,Artist 94,Album 194,389.03652297180355,1968,83.50089751043026,-13.459107116963644,4,1
S000595,Song Title 595,Artist 95,Album 195,262.1884920788617,1965,167.63495165082412,-2.19885949069495,5,1
S000596,Song Title 596,Artist 96,Album 196,320.26732155630816,1968,122.42286279018654,-18.31397370777299,7,0
S000597,Song Title 597,Artist 97,Album 197,171.69596136048895,1998,113.71235283842603,-3.856213624176238,5,0
S000598,Song Title 598,Artist 98,Album 198,177.68670564260123,1990,126.93842303150417,-2.7736074836981857,2,0
S000599,Song Title 599,Artist 99,Album 199,132.26058487994365,1991,79.92411760994345,-3.654953772663575,5,0
S000600,Song Title 600,Artist 0,Album 0,170.68051892164937,2000,133.61677663670116,-9.74547211476448,0,1
S000601,Song Title 601,Artist 1,Album 1,203.57710170958757,2009,103.57208839608126,-11.232300399384773,3,0
S000602,Song Title 602,Artist 2,Album 2,173.10314528302405,1971,167.66236091575428,-0.07475426950246344,5,1
S000603,Song Title 603,Artist 3,Album 3,146.6107601271167,1967,80.26250480132234,-15.416560975716758,6,0
S000604,Song Title 604,Artist 4,Album 4,156.19076133018024,1967,120.84613246385292,-9.062480682479109,10,1
S000605,Song Title 605,Artist 5,Album 5,258.2336304098177,2009,131.77351552428217,-6.58648949235349,10,0
S000606,Song Title 606,Artist 6,Album 6,181.90011552173775,1987,64.00603221436575,-5.98264728277136,9,1
S000607,Song Title 607,Artist 7,Album 7,229.28095831442263,2021,103.64317497073682,-15.919506685228427,2,0
S000608,Song Title 608,Artist 8,Album 8,271.0251812564571,1979,147.91622816409995,-6.920118153203976,8,1
S000609,Song Title 609,Artist 9,Album 9,327.1184485888096,2021,158.44530089387678,-3.632608670373255,11,0
S000610,Song Title 610,Artist 10,Album 10,131.7936419523297,2006,97.57943937807389,-18.999628463577757,11,1
S000611,Song Title 611,Artist 11,Album 11,359.8231196727128,2018,155.83119268593015,-1.7695741334936699,6,1
S000612,Song Title 612,Artist 12,Album 12,308.37011684727236,2022,176.13070525240664,-19.40991889709588,0,0
S000613,Song Title 613,Artist 13,Album 13,144.52770958466158,1966,162.8248723290113,-12.880579350232113,1,1
S000614,Song Title 614,Artist 14,Album 14,382.07358723203316,1970,74.11727857911902,-19.683736075340757,0,0
S000615,Song Title 615,Artist 15,Album 15,396.261720159544,1979,148.76763985026486,-18.457096629208362,10,0
S000616,Song Title 616,Artist 16,Album 16,138.32338795645913,1975,98.36001989286537,-1.77663429639842,8,0
S000617,Song Title 617,Artist 17,Album 17,203.0632944441611,1963,178.6099187294492,-12.902783385077043,8,1
S000618,Song Title 618,Artist 18,Album 18,361.8603839379184,1965,118.24307797918645,-11.504569391498942,6,1
S000619,Song Title 619,Artist 19,Album 19,344.47790711509754,2017,74.69206780307292,-15.693112372348947,9,0
S000620,Song Title 620,Artist 20,Album 20,175.3563058069132,1981,147.0222657632869,-8.058084596265605,2,0
S000621,Song Title 621,Artist 21,Album 21,182.8047970010131,1985,98.76134380634566,-8.103935706444208,4,1
S000622,Song Title 622,Artist 22,Album 22,231.1416308374146,2022,179.6493788497994,-12.555992163495615,3,1
S000623,Song Title 623,Artist 23,Album 23,265.3568955573064,1962,177.5738949425426,-13.339302563892034,6,1
S000624,Song Title 624,Artist 24,Album 24,305.47643145908876,2022,138.7360821624697,-2.300713836388244,8,0
S000625,Song Title 625,Artist 25,Album 25,230.6740918709317,2000,75.5791738742061,-12.334315207155973,11,0
S000626,Song Title 626,Artist 26,Album 26,258.76041483994436,2019,142.42331972100348,-10.129980156911834,1,0
S000627,Song Title 627,Artist 27,Album 27,344.24128144012695,2001,71.16365837520327,-14.333904751501388,7,0
S000628,Song Title 628,Artist 28,Album 28,131.00496086717936,1973,63.523699092287075,-4.264609932857454,8,0
S000629,Song Title 629,Artist 29,Album 29,195.73108330320622,1970,158.7550135465783,-12.051036862018167,9,1
S000630,Song Title 630,Artist 30,Album 30,334.00487576536574,1977,85.17035372204177,-9.72777906911351,9,0
S000631,Song Title 631,Artist 31,Album 31,388.5620513061598,2013,105.4832551462917,-14.932856598806772,8,1
S000632,Song Title 632,Artist 32,Album 32,273.5032326346998,1971,176.8148867971408,-0.24680815317496396,9,1
S000633,Song Title 633,Artist 33,Album 33,279.6340455795947,1982,100.4208602233324,-14.170085181525543,6,0
S000634,Song Title 634,Artist 34,Album 34,152.15160340193282,1971,95.57877375399784,-4.585149381888966,8,1
S000635,Song Title 635,Artist 35,Album 35,254.2237100470364,1972,170.18495995473302,-11.450086992864817,8,0
S000636,Song Title 636,Artist 36,Album 36,279.78517993650695,1984,73.28981343827498,-15.875651898317201,2,1
S000637,Song Title 637,Artist 37,Album 37,192.7411510904189,2004,151.1498892137558,-4.005624720702777,3,0
S000638,Song Title 638,Artist 38,Album 38,200.77296928481428,2010,178.56786799833287,-13.327864219419137,1,0
S000639,Song Title 639,Artist 39,Album 39,233.1852489313868,2017,168.15552129295787,-2.696133052043777,9,1
S000640,Song Title 640,Artist 40,Album 40,126.02135933331792,1978,138.20015024477112,-1.69485630164354,2,0
S000641,Song Title 641,Artist 41,Album 41,216.6237496749535,2014,97.68729539912783,-2.803523292174482,10,1
S000642,Song Title 642,Artist 42,Album 42,183.4344020989634,2005,90.51863774139801,-19.299841703863887,10,0
S000643,Song Title 643,Artist 43,Album 43,218.2492056533744,1995,158.31061258457532,-4.252533099897889,4,0
S000644,Song Title 644,Artist 44,Album 44,155.92863954577535,2004,165.57862967420346,-11.773210670017122,4,0
S000645,Song Title 645,Artist 45,Album 45,387.1581842219685,1967,123.05218950548314,-2.525541596355499,5,1
S000646,Song Title 646,Artist 46,Album 46,298.0777360662146,1988,89.32079289437594,-7.240914746305226,6,1
S000647,Song Title 647,Artist 47,Album 47,323.73069574334687,2014,73.55318500934082,-3.327137317120833,6,0
S000648,Song Title 648,Artist 48,Album 48,356.7513715822015,2012,70.46153613981974,-10.011364602663292,0,1
S000649,Song Title 649,Artist 49,Album 49,269.5326596787172,2014,146.28929368246267,-9.299489908021343,1,0
S000650,Song Title 650,Artist 50,Album 50,146.0760864262271,1991,110.41424734172699,-17.112247357326655,11,1
S000651,Song Title 651,Artist 51,Album 51,281.1319625455643,2010,168.64318491334444,-4.320252826212892,8,1
S000652,Song Title 652,Artist 52,Album 52,296.05233540626375,2003,148.76055608721163,-11.612207766660568,9,0
S000653,Song Title 653,Artist 53,Album 53,343.63184225529903,1977,82.95125014975041,-9.998397634568349,1,0
S000654,Song Title 654,Artist 54,Album 54,249.4978638689038,1965,133.6532902578839,-4.298045718085849,5,0
S000655,Song Title 655,Artist 55,Album 55,158.2740908386691,1977,112.26065452777912,-8.023091998411221,10,0
S000656,Song Title 656,Artist 56,Album 56,205.13277173961734,1978,129.26996769223356,-15.978025451146651,10,0
S000657,Song Title 657,Artist 57,Album 57,228.92468891959052,1981,148.56829480062206,-8.195346816982145,0,1
S000658,Song Title 658,Artist 58,Album 58,313.77517239948037,1996,156.7435057204549,-11.847342840406885,2,1
S000659,Song Title 659,Artist 59,Album 59,291.23349140067353,1991,161.2484791688069,-10.609489159122747,1,0
S000660,Song Title 660,Artist 60,Album 60,226.82901776935387,2015,90.47698494864296,-19.433774511946645,2,0
S000661,Song Title 661,Artist 61,Album 61,415.9545746378939,2000,63.733871990082925,-15.799413009674367,4,0
S000662,Song Title 662,Artist 62,Album 62,301.73244580706614,2018,148.71536821977278,-14.379238372379435,10,1
S000663,Song Title 663,Artist 63,Album 63,191.16803752079835,1962,72.76124715069295,-5.7407998428238844,9,0
S000664,Song Title 664,Artist 64,Album 64,150.53474178612112,1987,97.79035063355612,-19.770150534037693,5,0
S000665,Song Title 665,Artist 65,Album 65,165.8577417552996,1969,60.45805609492166,-11.824454775417358,8,1
S000666,Song Title 666,Artist 66,Album 66,193.78731851535244,2010,141.8003378881944,-1.5194625914853432,11,1
S000667,Song Title 667,Artist 67,Album 67,168.2044119778667,1994,80.05584137654655,-17.762387669017524,10,1
S000668,Song Title 668,Artist 68,Album 68,175.97010721539172,2020,138.63388916299897,-9.67151223562778,9,1
S000669,Song Title 669,Artist 69,Album 69,205.52855060815415,1988,179.00911406014066,-4.269552352183059,11,0
S000670,Song Title 670,Artist 70,Album 70,172.01207858842645,2013,68.72050459320195,-1.1493738495976658,11,1
S000671,Song Title 671,Artist 71,Album 71,389.0296273879276,2022,69.24936143417528,-5.06446720932564,3,1
S000672,Song Title 672,Artist 72,Album 72,144.07012369849267,1974,100.845611120001,-5.588689027111878,6,0
S000673,Song Title 673,Artist 73,Album 73,277.35341687107643,1992,163.96638171016104,-3.4702381960847504,5,0
S000674,Song Title 674,Artist 74,Album 74,243.11904809689844,1966,85.86358425495982,-11.075975580449127,1,0
S000675,Song Title 675,Artist 75,Album 75,414.7135850725819,1971,103.24533839164171,-3.8831093476433374,9,1
S000676,Song Title 676,Artist 76,Album 76,153.6116706504157,2008,68.22064879523755,-19.840711905090977,10,0
S000677,Song Title 677,Artist 77,Album 77,239.35667971372249,1989,151.5786349510667,-1.5087788924639014,10,1
S000678,Song Title 678,Artist 78,Album 78,410.84112998261065,1980,108.99676113113414,-11.133869809656494,10,1
S000679,Song Title 679,Artist 79,Album 79,379.65213776819405,1990,151.10984796730114,-8.932396242685048,7,1
S000680,Song Title 680,Artist 80,Album 80,365.12162128478394,2017,168.43294132161543,-14.902355021702354,6,0
S000681,Song Title 681,Artist 81,Album 81,197.37084811348194,2020,87.93157765215466,-5.149383343191571,6,1
S000682,Song Title 682,Artist 82,Album 82,171.26627621701974,1983,156.88752364079414,-18.467283870495024,7,0
S000683,Song Title 683,Artist 83,Album 83,320.5929659773293,1979,67.09126680939039,-2.5472839490632957,11,0
S000684,Song Title 684,Artist 84,Album 84,398.8127967382757,1996,167.86168658162967,-3.4376634198731466,11,0
S000685,Song Title 685,Artist 85,Album 85,287.0288679041789,1963,138.0922257070497,-15.678797675104672,10,1
S000686,Song Title 686,Artist 86,Album 86,291.4838068409699,1987,164.9072068966022,-3.813512034294753,0,1
S000687,Song Title 687,Artist 87,Album 87,203.99372809808526,2003,60.022607946789826,-4.27284533877037,0,1
S000688,Song Title 688,Artist 88,Album 88,350.8478799575811,2021,80.28972844271911,-7.355668044921019,7,0
S000689,Song Title 689,Artist 89,Album 89,176.11312456725702,1979,106.77112649117905,-12.52959646200625,3,1
S000690,Song Title 690,Artist 90,Album 90,217.1037709212731,2019,105.54034840496624,-14.570024916362643,4,1
S000691,Song Title 691,Artist 91,Album 91,247.63093158492504,1983,87.20764595082127,-15.364328194213,7,1
S000692,Song Title 692,Artist 92,Album 92,272.2831136053365,2009,105.79343278406401,-13.627820744727856,4,1
S000693,Song Title 693,Artist 93,Album 93,192.72291972452408,2008,75.46184544003057,-1.9288311313493942,9,1
S000694,Song Title 694,Artist 94,Album 94,154.45104742176107,2010,109.53133551192312,-18.447184480224376,3,0
S000695,Song Title 695,Artist 95,Album 95,303.18601273248976,1991,156.2825194991117,-3.422574474940827,11,0
S000696,Song Title 696,Artist 96,Album 96,206.58916597207673,2000,117.48840757240214,-13.02219849916353,5,0
S000697,Song Title 697,Artist 97,Album 97,294.3714664267837,1995,62.1600106734258,-9.568012079772837,11,0
S000698,Song Title 698,Artist 98,Album 98,166.3088145822607,2017,110.57328498950969,-4.110287327030186,4,1
S000699,Song Title 699,Artist 99,Album 99,264.34203055644525,2012,63.2610019309013,-2.3124690595405752,6,0
S000700,Song Title 700,Artist 0,Album 100,279.7768297654758,1993,175.94920928481577,-13.10437159854706,9,1
S000701,Song Title 701,Artist 1,Album 101,135.54706104672806,1995,75.29447513074427,-10.763130374497793,6,0
S000702,Song Title 702,Artist 2,Album 102,220.98128345817616,1961,144.92259915967423,-11.709678703664155,3,0
S000703,Song Title 703,Artist 3,Album 103,160.32440308169228,1974,176.7331587470503,-19.73497932992179,11,0
S000704,Song Title 704,Artist 4,Album 104,139.0124911418303,1993,159.12468619998862,-14.081142222826868,4,1
S000705,Song Title 705,Artist 5,Album 105,416.98806971698355,1995,143.91784501514445,-10.816215325348765,2,1
S000706,Song Title 706,Artist 6,Album 106,216.7061534924169,1965,160.73530914009203,-11.778127822391205,3,0
S000707,Song Title 707,Artist 7,Album 107,362.9623337563904,1998,177.81584319127532,-5.561415449686411,3,1
S000708,Song Title 708,Artist 8,Album 108,196.39219642912917,2001,134.56133967042354,-12.303927655577935,2,0
S000709,Song Title 709,Artist 9,Album 109,324.45081666717874,2010,127.10217681951917,-10.212471020586595,9,0
S000710,Song Title 710,Artist 10,Album 110,348.068357966906,2010,135.38857325559377,-11.407828157352732,4,0
S000711,Song Title 711,Artist 11,Album 111,298.6916221823533,2017,123.9211064113866,-5.18747702211259,4,1
S000712,Song Title 712,Artist 12,Album 112,261.47285656504755,2013,136.21069270916627,-2.7405520202607505,10,0
S000713,Song Title 713,Artist 13,Album 113,243.55227424418058,2020,113.98106495670712,-9.362218419849718,6,0
S000714,Song Title 714,Artist 14,Album 114,224.6604799628986,1971,86.21318194599685,-4.2113561160961765,3,0
S000715,Song Title 715,Artist 15,Album 115,398.8587432743478,1962,74.42966718140107,-14.064266359602989,3,1
S000716,Song Title 716,Artist 16,Album 116,369.1858223363188,2004,68.20091226387125,-9.172607796854626,8,0
S000717,Song Title 717,Artist 17,Album 117,409.5080731999538,1977,91.59789405038401,-13.09540092660055,5,1
S000718,Song Title 718,Artist 18,Album 118,157.28916704566342,1999,65.53482772028806,-11.715981488563393,3,0
S000719,Song Title 719,Artist 19,Album 119,339.26024256109326,1980,128.06049359032627,-5.351722703746628,1,1
S000720,Song Title 720,Artist 20,Album 120,401.50213704631136,1974,94.05941364282243,-2.366750353345747,5,0
S000721,Song Title 721,Artist 21,Album 121,174.36991984969805,1992,158.94417697044386,-17.570092178244693,1,0
S000722,Song Title 722,Artist 22,Album 122,139.94888021003325,1994,68.90890475860637,-7.307214870252389,4,1
S000723,Song Title 723,Artist 23,Album 123,342.3361947870177,1985,87.16217932097831,-8.35712384844403,5,1
S000724,Song Title 724,Artist 24,Album 124,292.3419339539736,1967,147.6295376508175,-17.631699216481362,3,0
S000725,Song Title 725,Artist 25,Album 125,372.5486330274816,1995,131.85699556601895,-15.762113391197818,2,1
S000726,Song Title 726,Artist 26,Album 126,161.93171298788684,2007,67.7389525499001,-13.779950105346394,6,0
S000727,Song Title 727,Artist 27,Album 127,358.58019355796705,1989,165.26873485946405,-16.66137858364997,1,0
S000728,Song Title 728,Artist 28,Album 128,180.48819601432336,1982,165.27141153914152,-15.125410349513164,10,0
S000729,Song Title 729,Artist 29,Album 129,169.09678285971137,2001,99.64896046509287,-14.64798402276585,5,1
S000730,Song Title 730,Artist 30,Album 130,169.2797393792979,2003,100.84870120194776,-13.286523339218807,3,0
S000731,Song Title 731,Artist 31,Album 131,364.3724160694146,1973,178.68340300202087,-5.012190943976819,5,1
S000732,Song Title 732,Artist 32,Album 132,319.55916620886,1973,135.14114059117657,-8.561755922987986,3,0
S000733,Song Title 733,Artist 33,Album 133,276.9196274307358,1961,123.75798246816709,-0.2750665609719718,3,1
S000734,Song Title 734,Artist 34,Album 134,227.64914523705073,2014,160.57826202623093,-11.70528346065058,3,1
S000735,Song Title 735,Artist 35,Album 135,383.16016224393246,1996,94.23484060287797,-4.922698523261499,8,0
S000736,Song Title 736,Artist 36,Album 136,237.7335322267906,1964,111.50191120756283,-2.570631572469324,6,1
S000737,Song Title 737,Artist 37,Album 137,364.9798318414731,1997,92.1332010586001,-6.420430139239162,2,0
S000738,Song Title 738,Artist 38,Album 138,251.74047257106554,2004,154.69930159064776,-11.762705191650081,2,0
S000739,Song Title 739,Artist 39,Album 139,233.08332882747226,2000,128.80192147622614,-4.928107385084941,5,0
S000740,Song Title 740,Artist 40,Album 140,258.80393570088194,2021,139.05900841680847,-15.926657244546302,5,0
S000741,Song Title 741,Artist 41,Album 141,210.41336224924262,2013,90.27686998072879,-13.448956696397351,3,0
S000742,Song Title 742,Artist 42,Album 142,344.2828140528753,2019,86.42703616527781,-9.066294898014224,8,1
S000743,Song Title 743,Artist 43,Album 143,270.81611702774376,2020,118.60495547795264,-8.491812254277033,3,0
S000744,Song Title 744,Artist 44,Album 144,189.6638085440452,2006,148.5078898911392,-19.55717049054741,8,1
S000745,Song Title 745,Artist 45,Album 145,389.87237198237057,1973,123.02877090241921,-1.0977162248798251,3,1
S000746,Song Title 746,Artist 46,Album 146,235.16736641196343,2015,63.91748130548023,-6.067454575652199,1,0
S000747,Song Title 747,Artist 47,Album 147,283.0658583341966,1998,164.22618075843465,-10.085924995362179,1,1
S000748,Song Title 748,Artist 48,Album 148,391.94163328936406,1984,67.76242722181578,-1.337455311833832,4,0
S000749,Song Title 749,Artist 49,Album 149,307.2713987741976,1979,174.69893804649027,-11.21808869498343,3,1
S000750,Song Title 750,Artist 50,Album 150,155.06941221250923,1961,63.01703499327273,-0.3912885945925666,6,1
S000751,Song Title 751,Artist 51,Album 151,401.94963708404254,1998,143.33405473568507,-9.754304855130298,10,1
S000752,Song Title 752,Artist 52,Album 152,308.3124159214253,1965,69.8648476454138,-17.71428460004041,4,0
S000753,Song Title 753,Artist 53,Album 153,220.47168439712584,1976,169.28118953221673,-4.703980550814455,5,1
S000754,Song Title 754,Artist 54,Album 154,161.7816217990162,2018,115.73198834706514,-6.42204549844319,9,0
S000755,Song Title 755,Artist 55,Album 155,358.2075567810888,1984,76.50285297804184,-4.540265573888265,3,1
S000756,Song Title 756,Artist 56,Album 156,306.02182677855404,2016,100.89788397478159,-0.9711594254863769,11,1
S000757,Song Title 757,Artist 57,Album 157,280.03832759289645,1987,79.77896104161144,-4.470213946979637,1,1
S000758,Song Title 758,Artist 58,Album 158,388.1677749152873,1961,80.4698293868508,-7.7732679556670625,9,1
S000759,Song Title 759,Artist 59,Album 159,356.57916336735923,1994,173.77299842057306,-2.853821952783182,8,0
S000760,Song Title 760,Artist 60,Album 160,165.50246391982535,1996,113.42953347417458,-6.535071212909369,9,0
S000761,Song Title 761,Artist 61,Album 161,213.51662033866447,1964,154.65627166864314,-11.837618863481538,6,1
S000762,Song Title 762,Artist 62,Album 162,194.54674194433971,2022,136.75266734132182,-2.287604715164534,3,1
S000763,Song Title 763,Artist 63,Album 163,343.1838877718031,1960,141.17116348060708,-15.561990784312542,2,0
S000764,Song Title 764,Artist 64,Album 164,130.0597304207338,1999,75.80321261664463,-5.707174501825516,9,0
S000765,Song Title 765,Artist 65,Album 165,290.96690546139496,1971,88.10213361785827,-2.368730901184861,2,0
S000766,Song Title 766,Artist 66,Album 166,348.73760572220715,2015,154.41004021853243,-5.373669605934076,8,0
S000767,Song Title 767,Artist 67,Album 167,383.02969102852484,1995,176.49194477697395,-6.054491618922862,4,1
S000768,Song Title 768,Artist 68,Album 168,222.62452461477224,2004,91.52107711183821,-4.94723411856328,2,1
S000769,Song Title 769,Artist 69,Album 169,366.37719140160385,1982,92.58825177012478,-10.698895033987112,4,0
S000770,Song Title 770,Artist 70,Album 170,153.18952108656217,2006,116.74765593730858,-2.516586356859481,1,0
S000771,Song Title 771,Artist 71,Album 171,373.9356875203555,1990,178.06083754265254,-15.931270497278176,10,0
S000772,Song Title 772,Artist 72,Album 172,158.24659869959473,1970,92.27507349917653,-17.452271679993213,3,0
